country,year,target_year,target_nuclear_share,nuclear_share_t,nuclear_elec_t,nuclear_share_lag1,nuclear_share_lag2,nuclear_elec_lag1,gdp_per_capita,gdp_growth_rate,electricity_demand,coal_share,renewables_share,energy_per_capita,population
Germany,2013,2018,12.02,15.45,97.29,16.047,17.846,99.46,43156.403136323315,0.004375850817080517,597.5,0.4823430962343096,0.2543096234309623,47734.965,81041581.0
Germany,2014,2019,12.51,15.698,97.13,15.45,16.047,97.29,43928.6508162878,0.02209549370983675,584.87,0.4691811855626037,0.27686494434660697,45596.504,81376078.0
Germany,2015,2020,11.36,14.361,91.79,15.698,15.45,97.13,44203.00219693459,0.01491929798341396,590.89,0.460661036741187,0.318401056034118,46064.484,82077546.0
Germany,2016,2021,11.943,13.192,84.63,14.361,15.698,91.79,44816.03878234708,0.022299985035227534,591.0,0.44289340101522845,0.3200169204737733,46416.703,82760102.0
Germany,2017,2022,6.123,11.842,76.32,13.192,14.361,84.63,45826.783154386896,0.026802384011780214,592.0,0.40753378378378374,0.3643243243243243,47525.457,83104010.0
Germany,2018,2023,1.425,12.02,76.0,11.842,13.192,76.32,46129.631688066576,0.009812304465831614,583.54,0.3909929053706687,0.38203036638448096,46125.492,83368507.0
Germany,2019,2024,0.0,12.51,75.07,12.02,11.842,76.0,46510.65742186999,0.010565941398931552,567.42,0.302157132282965,0.42502907898910863,44922.695,83559184.0
Germany,2020,2025,0.0,11.36,64.38,12.51,12.02,75.07,44754.021305458125,-0.036967821603465616,547.72,0.24574600160666032,0.45915796392317243,41838.684,83628711.0
Hungary,1980,1985,24.185,,0.0,,,0.0,10066.802636691833,0.010047090022399067,,,,30091.406,10695372.0
Hungary,1981,1986,26.473,,0.0,,,0.0,10153.824629244029,0.0071314908280710205,,,,29831.559,10679329.0
Hungary,1982,1987,36.929,,0.0,,,0.0,10541.669608860044,0.03593958975228998,,,,30029.133,10656109.0
Hungary,1983,1988,45.993,,2.473,,,0.0,10466.084783199907,-0.010255891135274359,,,,29603.729,10622989.0
Hungary,1984,1989,46.935,,3.766,,,2.473,10780.649505037116,0.02630696743662313,,,,30518.445,10584329.0
Hungary,1985,1990,48.277,24.185,6.48,,,3.766,10552.538596476923,-0.024587624742566323,,,,31608.328,10547258.0
Hungary,1986,1991,45.828,26.473,7.424,24.185,,6.48,10799.361399031633,0.019881426491650128,,,,31568.957,10511099.0
Hungary,1987,1992,44.066,36.929,10.986,26.473,24.185,7.424,11003.707713900283,0.015432703418297803,,,,33093.109,10475103.0
Hungary,1988,1993,41.933,45.993,13.445,36.929,26.473,10.986,11209.110329031062,0.015304960294625001,,,,32436.686,10440534.0
Hungary,1989,1994,41.915,46.935,13.891,45.993,36.929,13.445,10997.223192736312,-0.022390626356834035,,,,31711.219,10403421.0
Hungary,1990,1995,41.24,48.277,13.73,46.935,45.993,13.891,10286.675165682844,-0.06660231867635924,39.59,0.21596362717858045,0.005051780752715332,31138.303,10381280.0
Hungary,1991,1996,40.41,45.828,13.73,48.277,46.935,13.73,9233.34158330743,-0.10266642145533546,37.31,0.21549182524792276,0.005628517823639774,29090.016,10378174.0
Hungary,1992,1997,39.463,44.066,13.96,45.828,48.277,13.73,9118.06294677219,-0.013122279741512522,35.15,0.2591749644381223,0.005974395448079659,27927.746,10371477.0
Hungary,1993,1998,37.5,41.933,13.8,44.066,45.828,13.96,9244.173404433328,0.012402879969275004,35.38,0.2549462973431317,0.005935556811758055,26923.32,10356869.0
Hungary,1994,1999,37.272,41.915,14.05,41.933,44.066,13.8,9704.057292037398,0.04803222365203887,35.55,0.2455696202531646,0.005907172995780591,27426.154,10339936.0
Hungary,1995,2000,40.296,41.24,14.03,41.915,41.933,14.05,10147.625076529683,0.04397569288206899,36.43,0.24924512764205325,0.0060389788635739775,27783.232,10322792.0
Hungary,1996,2001,38.797,40.41,14.18,41.24,41.915,14.03,10375.111282713524,0.02038191500338527,37.29,0.2577098417806382,0.006972378653794583,28367.492,10302238.0
Hungary,1997,2002,38.589,39.463,13.97,40.41,41.24,14.18,10962.243886424221,0.05416619021886215,37.55,0.2500665778961385,0.0071904127829560596,27746.697,10278600.0
Hungary,1998,2003,32.259,37.5,13.95,39.463,40.41,13.97,11687.673442214607,0.06338676865688385,37.94,0.2519768054823406,0.005798629414865577,28236.934,10251717.0
Hungary,1999,2004,35.331,37.272,14.1,37.5,39.463,13.95,12346.27870739507,0.053061337573245874,38.89,0.26176394960143995,0.006171252249935716,28311.498,10219797.0
Hungary,2000,2005,38.685,40.296,14.18,37.272,37.5,14.1,13164.242711762352,0.06320547606569821,38.63,0.24825265337820346,0.006212787988609888,27555.037,10190598.0
Hungary,2001,2006,37.545,38.797,14.13,40.296,37.272,14.18,13971.451818501848,0.058828679756720535,39.59,0.22328870927001765,0.006567314978529932,28292.807,10166693.0
Hungary,2002,2007,36.737,38.589,13.95,38.797,40.296,14.13,14938.821675104338,0.06626985461367524,40.41,0.22222222222222227,0.005691660480079189,27707.572,10138461.0
Hungary,2003,2008,37.031,32.259,11.01,38.589,38.797,13.95,15872.649440249601,0.05941948024738634,41.07,0.22327733138543948,0.008035062089116144,28132.156,10108970.0
Hungary,2004,2009,42.969,35.331,11.91,32.259,38.589,11.01,17046.30206088012,0.0714790469942714,41.18,0.1986401165614376,0.022826614861583293,28646.92,10085788.0
Hungary,2005,2010,42.184,38.685,13.83,35.331,32.259,11.91,18191.181668086174,0.06503776550977404,41.98,0.16722248689852312,0.04454502143878038,30606.633,10065703.0
Hungary,2006,2011,43.559,37.545,13.46,38.685,35.331,13.83,19306.90202385167,0.0596716071699741,43.06,0.16256386437529027,0.03460287970274036,30055.938,10049946.0
Hungary,2007,2012,45.609,36.737,14.68,37.545,38.685,13.46,19819.662937344354,0.024938190662284327,43.95,0.1676905574516496,0.04277588168373151,29707.297,10034084.0
Hungary,2008,2013,50.776,37.031,14.82,36.737,37.545,14.68,20438.001788222075,0.02940687665729575,43.92,0.1612021857923497,0.053506375227686705,29340.787,10016653.0
Hungary,2009,2014,53.249,42.969,15.43,37.031,36.737,14.82,19515.395792241092,-0.04659752789745916,41.42,0.15306615161757603,0.06977305649444712,27265.072,10001381.0
Hungary,2010,2015,52.193,42.184,15.76,42.969,37.031,15.43,20091.594104314525,0.027234633975427098,42.56,0.14638157894736842,0.07095864661654135,27840.814,9979128.0
Hungary,2011,2016,50.345,43.559,15.69,42.184,42.969,15.76,20952.48974918754,0.039457113524848944,42.66,0.15189873417721522,0.06352555086732302,27090.857,9946675.0
Hungary,2012,2017,48.906,45.609,15.79,43.559,42.184,15.69,20753.24370287016,-0.012502200396179651,42.59,0.14886123503169757,0.061986381779760506,25322.736,9916621.0
Hungary,2013,2018,49.08,50.776,15.37,45.609,43.559,15.79,21185.597524163382,0.018025133365511377,42.15,0.1494661921708185,0.06595492289442467,24070.496,9889344.0
Hungary,2014,2019,47.52,53.249,15.65,50.776,45.609,15.37,22141.550337260767,0.042322097569311726,42.78,0.14001870032725572,0.07386629266012155,24158.225,9862843.0
Hungary,2015,2020,45.991,52.193,15.83,53.249,50.776,15.65,23017.558703131785,0.03707314152392731,44.02,0.131531122217174,0.07314856883234894,25514.207,9839211.0
Hungary,2016,2021,44.294,50.345,16.05,52.193,53.249,15.83,23592.95295360729,0.022010115008748086,44.59,0.12626149360843236,0.07288629737609328,26042.918,9810529.0
Hungary,2017,2022,44.187,48.906,16.1,50.345,52.193,16.05,24663.487440637313,0.04271968661641836,45.8,0.10764192139737991,0.07598253275109171,27519.338,9785608.0
Hungary,2018,2023,44.795,49.08,15.73,48.906,50.345,16.1,26015.842142966394,0.05362356092448314,46.4,0.10064655172413793,0.08125,27746.227,9774395.0
Hungary,2019,2024,42.158,47.52,16.29,49.08,48.906,15.73,27292.61700066712,0.04864224669647527,46.86,0.08600085360648742,0.10029876227059326,28135.389,9770346.0
Hungary,2020,2025,40.01,45.991,16.06,47.52,49.08,16.29,26110.564897600983,-0.045355531373212694,46.6,0.0796137339055794,0.11845493562231758,27727.416,9749459.0
India,1980,1985,2.419,,2.448,,,2.347,1476.829926314435,0.07131926444390034,,,,1772.884,687354029.0
India,1981,1986,2.477,,2.466,,,2.448,1531.1208471963282,0.061411381088655854,,,,1917.425,703696251.0
India,1982,1987,2.379,,2.157,,,2.466,1543.1614729771964,0.03166382661187032,,,,1854.816,720313473.0
India,1983,1988,2.518,,3.076,,,2.157,1630.5852219914689,0.08167710245060995,,,,1905.482,737372683.0
India,1984,1989,1.476,,4.039,,,3.076,1654.4583635015,0.038725029088891826,,,,1988.3,754875449.0
India,1985,1990,2.222,2.419,4.508,,,4.039,1680.7140329656022,0.03978669399716553,,,,2050.433,772647800.0
India,1986,1991,1.689,2.477,5.02,2.419,,4.508,1711.2965123623921,0.0419721238256584,,,,2144.444,790689977.0
India,1987,1992,1.899,2.379,5.321,2.477,2.419,5.02,1746.605745001317,0.04417912874462809,,,,2228.686,808931268.0
India,1988,1993,1.719,2.518,6.077,2.379,2.477,5.321,1885.6629128595728,0.10418831269941481,,,,2371.811,827342994.0
India,1989,1994,1.275,1.476,4.022,2.518,2.379,6.077,1966.4896791914432,0.06643078283945157,,,,2533.468,846039528.0
India,1990,1995,1.783,2.222,6.395,1.476,2.518,4.022,2024.3343745486595,0.05245148245386265,,,,2659.855,864972221.0
India,1991,1996,1.896,1.689,5.414,2.222,1.476,6.395,2000.7222179411401,0.009994670666873026,,,,2746.45,883927605.0
India,1992,1997,2.147,1.899,6.404,1.689,2.222,5.414,2050.719260417778,0.04705579185271898,,,,2827.125,902957075.0
India,1993,1998,2.251,1.719,6.227,1.899,1.689,6.404,2108.572963040819,0.050030699440719285,,,,2837.215,922118380.0
India,1994,1999,2.325,1.275,4.945,1.719,1.899,6.227,2183.4952844275012,0.056920077209554006,,,,2929.481,941163772.0
India,1995,2000,2.76,1.783,7.615,1.275,1.719,4.945,2280.051496953175,0.06545373944226648,,,,3085.614,960301046.0
India,1996,2001,3.223,1.896,8.401,1.783,1.275,7.615,2393.8759257317956,0.07110769334324107,,,,3145.554,979678460.0
India,1997,2002,3.174,2.147,10.072,1.896,1.783,8.401,2428.9088235937147,0.03478387231975863,,,,3254.829,999133764.0
India,1998,2003,2.843,2.251,11.371,2.147,1.896,10.072,2520.8021511918323,0.058120994645718994,,,,3386.291,1018665080.0
India,1999,2004,3.044,2.325,12.728,2.251,2.147,11.371,2610.5621321350645,0.05549378549817021,,,,3415.791,1038225822.0
India,2000,2005,2.517,2.76,15.77,2.325,2.251,12.728,2650.9294276369983,0.03472812719121418,572.69,0.6813983132235589,0.1401630899788716,3521.43,1057922731.0
India,2001,2006,2.368,3.223,18.89,2.76,2.325,15.77,2728.2209322663925,0.04858905722578409,587.38,0.6951036807518132,0.12971160066737036,3470.525,1077898579.0
India,2002,2007,2.239,3.174,19.35,3.223,2.76,18.89,2755.9980626182,0.028645476357075237,610.99,0.6983747688178202,0.11911815250658767,3526.61,1097600380.0
India,2003,2008,1.838,2.843,18.14,3.174,3.223,19.35,2911.090401968834,0.07475409273186097,639.82,0.6899909349504548,0.11664218061329748,3589.451,1116803000.0
India,2004,2009,1.914,3.044,21.26,2.843,3.174,18.14,3076.62758819089,0.0750229875896046,700.02,0.6614239593154482,0.15599554298448617,3831.588,1135991509.0
India,2005,2010,2.465,2.517,17.73,3.044,2.843,21.26,3249.939039342264,0.07370619604052354,706.07,0.6776665203166825,0.15220870451938193,3991.09,1154676321.0
India,2006,2011,3.121,2.368,17.63,2.517,3.044,17.73,3469.9712767385067,0.08453500542259268,747.17,0.6764993241163323,0.1707241993120709,4139.273,1172878888.0
India,2007,2012,3.045,2.239,17.83,2.368,2.517,17.63,3698.0800157790695,0.08190932742205377,801.2,0.6655891163255117,0.17692211682476286,4425.184,1190676028.0
India,2008,2013,2.919,1.838,15.23,2.239,2.368,17.83,3849.183702132281,0.05594387908934956,834.25,0.6869883128558586,0.16650884027569673,4616.596,1207930960.0
India,2009,2014,2.756,1.914,16.82,1.838,2.239,15.23,4074.5638447049773,0.07397078543578102,883.93,0.6913556503343026,0.15074723111558608,4886.388,1225524764.0
India,2010,2015,2.923,2.465,23.08,1.914,1.838,16.82,4311.580891033957,0.07367457991069466,941.94,0.6826018642376372,0.15025373166019065,5024.514,1243481565.0
India,2011,2016,2.717,3.121,32.22,2.465,1.914,23.08,4535.822781483243,0.06702045246771594,1037.44,0.6759427051202961,0.16573488587291793,5222.708,1261224956.0
India,2012,2017,2.558,3.045,33.14,3.121,2.465,32.22,4733.360592452293,0.05798853602207216,1093.06,0.7201160046109089,0.1480522569666807,5425.75,1278674501.0
India,2013,2018,2.485,2.919,33.31,3.045,3.121,33.14,4957.805573792973,0.061470089361000735,1145.18,0.7404687472711713,0.15979147382944167,5527.781,1295829507.0
India,2014,2019,2.821,2.756,34.69,2.919,3.045,33.31,5239.12649109123,0.07015603669521127,1259.25,0.754361723247965,0.15763351201111772,5831.643,1312277184.0
India,2015,2020,2.853,2.923,38.31,2.756,2.919,34.69,5565.802101698284,0.0751012917426213,1310.65,0.7679777209781405,0.14624041506122915,5943.03,1328024494.0
India,2016,2021,2.616,2.717,37.9,2.923,2.756,38.31,5995.386577398741,0.09009566858636948,1393.84,0.7702462262526545,0.1444929116684842,6148.213,1343944296.0
India,2017,2022,2.56,2.558,37.41,2.717,2.923,37.9,6288.370627592467,0.06113138759032473,1460.8,0.7634446878422783,0.15468236582694414,6304.287,1359657398.0
India,2018,2023,2.513,2.485,39.05,2.558,2.717,37.41,6673.074003585647,0.07288536583857233,1567.81,0.7646717395602783,0.16333611853477142,6593.169,1374659067.0
India,2019,2024,2.686,2.821,45.16,2.485,2.558,39.05,6908.030151733039,0.04603208053106845,1597.84,0.750237821058429,0.1765132929454764,6682.068,1389030307.0
India,2020,2025,2.586,2.853,44.61,2.821,2.485,45.16,6377.584774331244,-0.06775597764684431,1563.32,0.7316352378271883,0.1900826446280992,6268.437,1402617694.0
Iran,1980,1985,0.0,,0.0,,,0.0,6267.14118722445,-0.14052831586867523,,,,10191.557,39842323.0
Iran,1981,1986,0.0,,0.0,,,0.0,5768.108479857114,-0.030030476404743194,,,,9705.724,41989316.0
Iran,1982,1987,0.0,,0.0,,,0.0,6330.269966687853,0.15712566760641278,,,,10389.114,44272140.0
Iran,1983,1988,0.0,,0.0,,,0.0,6892.158116678985,0.13198095500366372,,,,11864.153,46029540.0
Iran,1984,1989,0.0,,0.0,,,0.0,6749.573199786023,0.016852158352547452,,,,12348.089,47793999.0
Iran,1985,1990,0.0,0.0,0.0,,,0.0,6663.228019343762,0.024145275502170094,,,,12987.326,49582289.0
Iran,1986,1991,0.0,0.0,0.0,0.0,,0.0,5818.946287436745,-0.09388128088348102,,,,11726.332,51446046.0
Iran,1987,1992,0.0,0.0,0.0,0.0,0.0,0.0,5529.110246964138,-0.015133254176907748,,,,12128.986,53323491.0
Iran,1988,1993,0.0,0.0,0.0,0.0,0.0,0.0,5051.193363621908,-0.056468360493882055,,,,11976.522,55072691.0
Iran,1989,1994,0.0,0.0,0.0,0.0,0.0,0.0,5094.864379422455,0.03853964125264471,,,,12714.513,56704920.0
Iran,1990,1995,0.0,0.0,0.0,0.0,0.0,0.0,5455.253659920201,0.10236749515926744,,,,13896.569,58380098.0
Iran,1991,1996,0.0,0.0,0.0,0.0,0.0,0.0,6272.751387564735,0.18150332904843852,,,,14673.675,59986931.0
Iran,1992,1997,0.0,0.0,0.0,0.0,0.0,0.0,6945.8990692193065,0.12942809351280596,,,,15909.522,61184982.0
Iran,1993,1998,0.0,0.0,0.0,0.0,0.0,0.0,6839.834731634725,-0.011752397571183541,,,,14669.319,61403548.0
Iran,1994,1999,0.0,0.0,0.0,0.0,0.0,0.0,6818.666616309549,-0.001194486331474206,,,,16396.867,61520598.0
Iran,1995,2000,0.0,0.0,0.0,0.0,0.0,0.0,7034.195013498068,0.043094558710482296,,,,17007.227,62205571.0
Iran,1996,2001,0.0,0.0,0.0,0.0,0.0,0.0,7688.700800578258,0.10491984437251857,,,,18302.475,62881298.0
Iran,1997,2002,0.0,0.0,0.0,0.0,0.0,0.0,8056.870857622899,0.06052189054403681,,,,18638.291,63639637.0
Iran,1998,2003,0.0,0.0,0.0,0.0,0.0,0.0,8386.560349784359,0.0553177358457027,,,,19149.244,64519866.0
Iran,1999,2004,0.0,0.0,0.0,0.0,0.0,0.0,8615.871222310254,0.04207966045133909,,,,20346.25,65445389.0
Iran,2000,2005,0.0,0.0,0.0,0.0,0.0,0.0,8966.675028754344,0.05619302153045031,118.67,0.004044830201398837,0.032190107019465744,21026.74,66418661.0
Iran,2001,2006,0.0,0.0,0.0,0.0,0.0,0.0,9437.380004938326,0.06886968509377664,127.29,0.0036923560373949248,0.032602718202529656,22121.531,67452005.0
Iran,2002,2007,0.0,0.0,0.0,0.0,0.0,0.0,10263.874841228631,0.09659492722431656,138.41,0.003756953977313778,0.05808828841846687,23913.191,68011318.0
Iran,2003,2008,0.0,0.0,0.0,0.0,0.0,0.0,11341.82274232284,0.1173396027110119,152.22,0.0030876363158586257,0.06319800289055315,24083.326,68769343.0
Iran,2004,2009,0.0,0.0,0.0,0.0,0.0,0.0,12090.613324672475,0.08907044991804665,163.09,0.0029431602182843825,0.07345637378134773,26075.348,70256316.0
Iran,2005,2010,0.0,0.0,0.0,0.0,0.0,0.0,12653.14735217401,0.0699448323643311,176.39,0.0032314757072396394,0.08231759170020976,27012.971,71828455.0
Iran,2006,2011,0.047,0.0,0.0,0.0,0.0,0.0,13560.538377205039,0.09505260977893588,193.2,0.0028985507246376816,0.09648033126293996,28889.373,73392747.0
Iran,2007,2012,0.583,0.0,0.0,0.0,0.0,0.0,14728.492206027326,0.10403402220565804,202.44,0.002815649081209247,0.08940920766646908,30213.291,74602648.0
Iran,2008,2013,1.646,0.0,0.0,0.0,0.0,0.0,14995.401496481436,0.030562173442073348,208.3,0.0018722995679308688,0.036677868458953426,30767.291,75514201.0
Iran,2009,2014,1.477,0.0,0.0,0.0,0.0,0.0,15801.238027220521,0.06690649478453295,217.73,0.0017452808524319112,0.03192026822210996,31118.98,76457831.0
Iran,2010,2015,1.249,0.0,0.0,0.0,0.0,0.0,16927.055727971783,0.0847415505149092,231.99,0.0015086857192120348,0.04495883443251864,31753.627,77420851.0
Iran,2011,2016,2.261,0.047,0.11,0.0,0.0,0.0,17159.830291251477,0.026357926350458947,230.58,0.0018648625206002254,0.047315465348252234,32584.848,78383602.0
Iran,2012,2017,2.281,0.583,1.45,0.047,0.0,0.11,16688.43421099729,-0.015225133481841978,241.61,0.001655560614212988,0.05297793965481561,32428.09,79370583.0
Iran,2013,2018,2.206,1.646,4.26,0.583,0.047,1.45,16005.727447295109,-0.02829230353687295,250.98,0.0018328153637740062,0.05920790501235158,33255.664,80414689.0
Iran,2014,2019,2.01,1.477,4.07,1.646,0.583,4.26,16597.583703819946,0.05099964547113298,269.74,0.001964855045599466,0.054682286646400236,34196.25,81502045.0
Iran,2015,2020,1.877,1.249,3.5,1.477,1.646,4.07,16110.17237279662,-0.016059886153366384,277.57,0.0016572396152321938,0.04831213747883417,33441.344,82619365.0
Iran,2016,2021,0.993,2.261,6.47,1.249,1.477,3.5,16867.749320797215,0.06214178462267301,283.67,0.0017273592554729086,0.05499347833750484,34845.238,83812230.0
Iran,2017,2022,1.79,2.281,6.96,2.261,1.249,6.47,17484.71116934585,0.05159754542776895,300.85,0.0022935017450556754,0.05870034901113511,35561.832,85026761.0
Iran,2018,2023,1.738,2.206,6.89,2.281,2.261,6.96,17227.608542332713,-0.002059089045005942,308.64,0.002073613271124935,0.035089424572317264,36251.887,86117999.0
Iran,2019,2024,1.857,2.01,6.41,2.206,2.281,6.89,16527.595706130734,-0.030232204148189484,312.02,0.0025959874367027756,0.11252483815140056,37875.234,87051649.0
Iran,2020,2025,1.857,1.877,6.33,2.01,2.206,6.41,16485.94238956499,0.005177568462126765,330.41,0.0024212342241457584,0.07545171150994219,39001.836,87723448.0
Italy,1980,1985,3.782,,2.208,,,2.628,20973.549300729635,0.03526809232671931,,,,30557.152,56412086.0
Italy,1981,1986,4.554,,2.707,,,2.208,20987.41435210619,0.004823676431353221,,,,29792.107,56646752.0
Italy,1982,1987,0.086,,6.804,,,2.707,21054.64670891387,0.004486111700562925,,,,29162.83,56719178.0
Italy,1983,1988,0.0,,5.783,,,6.804,21293.86735021178,0.012198810577691715,,,,28526.531,56766114.0
Italy,1984,1989,0.0,,6.887,,,5.783,21824.352747012406,0.02571136203762471,,,,28948.076,56810355.0
Italy,1985,1990,0.0,3.782,7.024,,,6.887,22419.883542381715,0.028103771294519617,,,,28786.316,56855499.0
Italy,1986,1991,0.0,4.554,8.758,3.782,,7.024,23048.251244505984,0.028397612341159287,,,,29555.652,56875982.0
Italy,1987,1992,0.0,0.086,0.174,4.554,3.782,8.758,23756.0706512642,0.03099914159640903,,,,30427.41,56891919.0
Italy,1988,1993,0.0,0.0,0.0,0.086,4.554,0.174,24658.3683619039,0.03865371196758582,,,,31157.166,56928748.0
